ID,HUNT_YEAR,MU,GBPU_ID,GBPU_NAME,KILL_CODE,SEX,AGE_CLASS,SPATIAL
11088,2009,609,65,Bulkley-Lakes,Hunter Kill,M,5-9,yes
11089,2009,423,29,South Rockies,Hunter Kill,M,5-9,yes
11090,2009,423,29,South Rockies,Hunter Kill,M,3-4,yes
11091,2009,423,35,Flathead,Hunter Kill,F,5-9,yes
11092,2009,402,35,Flathead,Hunter Kill,M,3-4,yes
11093,2009,424,29,South Rockies,Hunter Kill,M,5-9,yes
11094,2009,421,29,South Rockies,Hunter Kill,M,3-4,yes
11095,2009,440,17,Central Rockies,Hunter Kill,M,5-9,yes
11096,2009,422,29,South Rockies,Hunter Kill,F,5-9,yes
11097,2009,402,35,Flathead,Hunter Kill,M,5-9,yes
11098,2009,437,18,North Selkirk,Hunter Kill,M,10-14,yes
11099,2009,423,29,South Rockies,Hunter Kill,F,5-9,yes
11100,2009,435,23,Rockies Park Ranges,Hunter Kill,M,5-9,yes
11101,2009,617,59,Upper Skeena-Nass,Hunter Kill,M,3-4,yes
11102,2009,427,26,North Purcells,Hunter Kill,M,10-14,yes
11103,2009,423,29,South Rockies,Hunter Kill,M,5-9,yes
11104,2009,607,61,Babine,Hunter Kill,F,NA,yes
11105,2009,630,63,Cranberry,Hunter Kill,M,5-9,yes
11106,2009,618,59,Upper Skeena-Nass,Hunter Kill,F,5-9,yes
11107,2009,622,54,Taku,Hunter Kill,M,NA,yes
11108,2009,625,73,Cassiar,Hunter Kill,F,5-9,yes
11109,2008,615,63,Cranberry,Hunter Kill,F,5-9,yes
11110,2009,603,65,Bulkley-Lakes,Hunter Kill,F,3-4,yes
11111,2009,611,67,North Coast,Hunter Kill,M,10-14,yes
11112,2009,615,66,Khutzeymateen,Hunter Kill,F,5-9,yes
11113,2009,611,67,North Coast,Hunter Kill,M,5-9,yes
11114,2008,603,65,Bulkley-Lakes,Hunter Kill,F,15+,yes
11115,2008,611,67,North Coast,Hunter Kill,F,15+,yes
11116,2010,752,55,Muskwa,Hunter Kill,M,NA,yes
11117,2010,624,73,Cassiar,Hunter Kill,F,NA,yes
11118,2010,624,73,Cassiar,Hunter Kill,F,NA,yes
11119,2011,627,84,Tatshenshini,Hunter Kill,M,NA,yes
11120,2010,617,59,Upper Skeena-Nass,Hunter Kill,M,5-9,yes
11121,2010,621,83,Edziza-Lower Stikine,Hunter Kill,F,10-14,yes
11122,2010,621,83,Edziza-Lower Stikine,Hunter Kill,M,3-4,yes
11123,2010,626,54,Taku,Hunter Kill,M,NA,yes
11124,2010,620,56,Spatsizi,Hunter Kill,M,NA,yes
11125,2010,621,83,Edziza-Lower Stikine,Hunter Kill,M,NA,yes
11126,2008,750,1,Rocky,Hunter Kill,M,15+,yes
11127,2008,754,52,Hyland,Hunter Kill,M,5-9,yes
11128,2008,751,55,Muskwa,Hunter Kill,M,10-14,yes
11129,2009,754,52,Hyland,Hunter Kill,M,5-9,yes
11130,2009,753,52,Hyland,Hunter Kill,M,15+,yes
11131,2009,628,84,Tatshenshini,Hunter Kill,M,NA,yes
11132,2009,751,55,Muskwa,Hunter Kill,F,5-9,yes
11133,2009,741,3,Finlay-Ospika,Hunter Kill,M,5-9,yes
11134,2009,742,1,Rocky,Hunter Kill,M,3-4,yes
11135,2009,737,3,Finlay-Ospika,Hunter Kill,M,10-14,yes
11136,2009,737,3,Finlay-Ospika,Hunter Kill,M,5-9,yes
11137,2009,742,1,Rocky,Hunter Kill,M,5-9,yes
11138,2009,736,1,Rocky,Hunter Kill,M,0-2,yes
11139,2009,742,1,Rocky,Hunter Kill,M,10-14,yes
11140,2005,728,5,Omineca,Illegal,M,NA,yes
11141,2009,713,68,Nulki,Animal Control,F,5-9,yes
11142,2009,713,68,Nulki,Animal Control,F,5-9,yes
11143,2009,713,68,Nulki,Animal Control,M,5-9,yes
11144,2008,724,64,Nation,Animal Control,M,5-9,yes
11145,2008,707,10,Robson,Animal Control,U,10-14,yes
11146,2008,625,73,Cassiar,Hunter Kill,F,5-9,yes
11147,2008,754,52,Hyland,Hunter Kill,F,5-9,yes
11148,2008,707,10,Robson,Hunter Kill,M,15+,yes
11149,2008,705,10,Robson,Hunter Kill,M,15+,yes
11150,2008,617,59,Upper Skeena-Nass,Hunter Kill,M,10-14,yes
11151,2008,718,7,Parsnip,Hunter Kill,F,5-9,yes
11152,2008,717,7,Parsnip,Hunter Kill,M,5-9,yes
11153,2008,738,5,Omineca,Hunter Kill,F,3-4,yes
11154,2008,440,17,Central Rockies,Hunter Kill,M,5-9,yes
11155,2008,336,14,Columbia-Shuswap,Hunter Kill,F,5-9,yes
11156,2008,621,83,Edziza-Lower Stikine,Hunter Kill,M,NA,yes
11157,2008,624,73,Cassiar,Hunter Kill,M,3-4,yes
11158,2008,703,10,Robson,Hunter Kill,F,NA,yes
11159,2008,753,52,Hyland,Hunter Kill,F,15+,yes
11160,2009,336,14,Columbia-Shuswap,Hunter Kill,F,5-9,yes
11161,2009,344,16,Wells Gray,Hunter Kill,F,5-9,yes
11162,2009,515,16,Wells Gray,Hunter Kill,F,5-9,yes
11163,2009,336,14,Columbia-Shuswap,Hunter Kill,F,10-14,yes
11164,2008,624,73,Cassiar,Hunter Kill,M,10-14,yes
11165,2008,706,10,Robson,Hunter Kill,M,5-9,yes
11166,2008,738,5,Omineca,Hunter Kill,M,5-9,yes
11167,2008,748,2,Alta,Hunter Kill,M,0-2,yes
11168,2007,741,3,Finlay-Ospika,Hunter Kill,M,5-9,yes
11169,2007,737,3,Finlay-Ospika,Hunter Kill,M,0-2,yes
11170,2008,115,32,Knight-Bute,Hunter Kill,M,15+,yes
11171,2008,115,32,Knight-Bute,Hunter Kill,F,5-9,yes
11172,2008,602,69,Tweedsmuir,Hunter Kill,F,10-14,yes
11173,2008,621,83,Edziza-Lower Stikine,Hunter Kill,M,NA,yes
11174,2009,432,38,Central Monashee,Hunter Kill,F,10-14,yes
11175,2009,433,26,North Purcells,Hunter Kill,F,10-14,yes
11176,2009,432,38,Central Monashee,Hunter Kill,M,5-9,yes
11177,2009,438,18,North Selkirk,Hunter Kill,F,5-9,yes
11178,2009,440,17,Central Rockies,Hunter Kill,M,3-4,yes
11179,2009,433,26,North Purcells,Hunter Kill,M,3-4,yes
11180,2009,438,18,North Selkirk,Hunter Kill,F,5-9,yes
11181,2009,439,14,Columbia-Shuswap,Hunter Kill,F,5-9,yes
11182,2009,432,38,Central Monashee,Hunter Kill,M,5-9,yes
11183,2009,436,17,Central Rockies,Hunter Kill,M,5-9,yes
11184,2009,438,18,North Selkirk,Hunter Kill,F,5-9,yes
11185,2009,427,26,North Purcells,Hunter Kill,M,0-2,yes
11186,2009,432,38,Central Monashee,Hunter Kill,F,10-14,yes
11187,2009,437,18,North Selkirk,Hunter Kill,M,3-4,yes
11188,2009,439,14,Columbia-Shuswap,Hunter Kill,M,5-9,yes
11189,2009,824,38,Central Monashee,Hunter Kill,F,15+,yes
11190,2009,741,3,Finlay-Ospika,Hunter Kill,M,5-9,yes
11191,2009,619,56,Spatsizi,Hunter Kill,M,3-4,yes
11192,2009,749,1,Rocky,Hunter Kill,F,5-9,yes
11193,2009,417,74,Central Selkirk,Hunter Kill,M,NA,yes
11194,2009,423,29,South Rockies,Hunter Kill,F,NA,yes
11195,2009,433,26,North Purcells,Hunter Kill,M,NA,yes
11196,2009,438,18,North Selkirk,Hunter Kill,M,NA,yes
11197,2009,428,26,North Purcells,Hunter Kill,M,NA,yes
11198,2009,431,74,Central Selkirk,Hunter Kill,M,NA,yes
11199,2009,738,5,Omineca,Hunter Kill,M,0-2,yes
11200,2009,751,55,Muskwa,Hunter Kill,M,3-4,yes
11201,2009,752,55,Muskwa,Hunter Kill,F,5-9,yes
11202,2009,706,10,Robson,Hunter Kill,F,5-9,yes
11203,2009,751,55,Muskwa,Hunter Kill,F,NA,yes
11204,2009,626,54,Taku,Hunter Kill,F,NA,yes
11205,2008,712,68,Nulki,Hunter Kill,F,3-4,yes
11206,2008,738,5,Omineca,Hunter Kill,F,NA,yes
11207,2008,741,3,Finlay-Ospika,Hunter Kill,M,5-9,yes
11208,2008,721,6,Hart,Hunter Kill,M,NA,yes
11209,2008,602,69,Tweedsmuir,Hunter Kill,F,3-4,yes
11210,2008,620,56,Spatsizi,Hunter Kill,M,3-4,yes
11211,2008,721,6,Hart,Hunter Kill,M,NA,yes
11212,2009,729,5,Omineca,Hunter Kill,M,10-14,yes
11213,2009,729,5,Omineca,Hunter Kill,M,10-14,yes
11214,2009,726,64,Nation,Hunter Kill,F,5-9,yes
11215,2009,726,64,Nation,Hunter Kill,M,3-4,yes
11216,2009,718,7,Parsnip,Hunter Kill,M,5-9,yes
11217,2009,728,5,Omineca,Hunter Kill,M,5-9,yes
11218,2009,629,84,Tatshenshini,Hunter Kill,M,15+,yes
11219,2009,707,10,Robson,Hunter Kill,M,3-4,yes
11220,2009,703,10,Robson,Hunter Kill,M,15+,yes
11221,2009,752,55,Muskwa,Hunter Kill,M,3-4,yes
11222,2009,739,3,Finlay-Ospika,Hunter Kill,M,3-4,yes
11223,2009,618,59,Upper Skeena-Nass,Hunter Kill,M,15+,yes
11224,2009,703,10,Robson,Hunter Kill,M,15+,yes
11225,2009,726,64,Nation,Hunter Kill,M,5-9,yes
11226,2009,705,10,Robson,Hunter Kill,F,5-9,yes
11227,2009,728,5,Omineca,Hunter Kill,M,5-9,yes
11228,2009,737,3,Finlay-Ospika,Hunter Kill,F,10-14,yes
11229,2009,706,10,Robson,Hunter Kill,M,15+,yes
11230,2009,723,7,Parsnip,Hunter Kill,F,10-14,yes
11231,2009,739,3,Finlay-Ospika,Animal Control,F,NA,yes
11232,2007,724,64,Nation,Hunter Kill,M,3-4,yes
11233,2010,730,82,Moberly,Animal Control,F,NA,yes
11234,2010,730,82,Moberly,Animal Control,F,NA,yes
11235,2011,737,3,Finlay-Ospika,Animal Control,M,NA,yes
11236,2011,618,59,Upper Skeena-Nass,Animal Control,M,NA,yes
11237,2009,706,10,Robson,Hunter Kill,M,3-4,yes
11238,2009,729,5,Omineca,Hunter Kill,M,0-2,yes
11239,2009,718,7,Parsnip,Hunter Kill,M,5-9,yes
11240,2009,741,3,Finlay-Ospika,Hunter Kill,F,10-14,yes
11241,2009,611,67,North Coast,Hunter Kill,F,10-14,yes
11242,2009,731,82,Moberly,Hunter Kill,M,NA,yes
11243,2009,718,7,Parsnip,Hunter Kill,M,5-9,yes
11244,2009,706,10,Robson,Hunter Kill,F,10-14,yes
11245,2009,738,5,Omineca,Hunter Kill,M,5-9,yes
11246,2009,738,5,Omineca,Hunter Kill,F,10-14,yes
11247,2009,716,64,Nation,Hunter Kill,M,10-14,yes
11248,2009,615,63,Cranberry,Hunter Kill,U,0-2,yes
11249,2009,718,7,Parsnip,Hunter Kill,F,10-14,yes
11250,2009,740,3,Finlay-Ospika,Hunter Kill,F,5-9,yes
11251,2009,705,10,Robson,Hunter Kill,F,10-14,yes
11252,2009,740,3,Finlay-Ospika,Hunter Kill,F,10-14,yes
11253,2008,423,29,South Rockies,Road Kill*,U,Juvnl,yes
11254,2008,423,29,South Rockies,Rail Kill*,M,3-4,yes
11255,2008,423,29,South Rockies,Rail Kill*,U,NA,yes
11256,2010,422,29,South Rockies,Rail Kill*,U,NA,yes
11257,2008,735,1,Rocky,Hunter Kill,M,3-4,yes
11258,2009,430,74,Central Selkirk,Hunter Kill,M,5-9,yes
11259,2009,430,74,Central Selkirk,Hunter Kill,F,5-9,yes
11260,2009,430,74,Central Selkirk,Hunter Kill,F,3-4,yes
11261,2009,430,74,Central Selkirk,Hunter Kill,M,15+,yes
11262,2009,430,74,Central Selkirk,Hunter Kill,F,3-4,yes
11263,2009,417,74,Central Selkirk,Hunter Kill,M,15+,yes
11264,2009,705,10,Robson,Hunter Kill,F,10-14,yes
11265,2009,625,73,Cassiar,Hunter Kill,M,5-9,yes
11266,2008,753,52,Hyland,Hunter Kill,F,0-2,yes
11267,2009,437,18,North Selkirk,Hunter Kill,M,3-4,yes
11268,2009,434,24,Spillamacheen,Hunter Kill,M,3-4,yes
11269,2009,438,18,North Selkirk,Hunter Kill,M,10-14,yes
11270,2009,437,18,North Selkirk,Hunter Kill,F,15+,yes
11271,2009,434,24,Spillamacheen,Hunter Kill,M,5-9,yes
11272,2009,436,17,Central Rockies,Hunter Kill,M,10-14,yes
11273,2009,425,23,Rockies Park Ranges,Hunter Kill,F,5-9,yes
11274,2009,436,17,Central Rockies,Hunter Kill,M,3-4,yes
11275,2010,426,31,Central Purcells,Animal Control,M,3-4,yes
11276,2010,436,17,Central Rockies,Hunter Kill,F,5-9,yes
11277,2010,425,23,Rockies Park Ranges,Animal Control,F,3-4,yes
11278,2009,616,62,Stewart,Hunter Kill,F,10-14,yes
11279,2009,617,59,Upper Skeena-Nass,Hunter Kill,M,15+,yes
11280,2009,616,62,Stewart,Hunter Kill,M,10-14,yes
11281,2009,621,83,Edziza-Lower Stikine,Hunter Kill,F,3-4,yes
11282,2009,620,56,Spatsizi,Hunter Kill,F,NA,yes
11283,2009,608,61,Babine,Hunter Kill,F,0-2,yes
11284,2009,617,59,Upper Skeena-Nass,Hunter Kill,M,5-9,yes
11285,2009,617,59,Upper Skeena-Nass,Hunter Kill,M,NA,yes
11286,2009,617,59,Upper Skeena-Nass,Hunter Kill,M,5-9,yes
11287,2009,609,65,Bulkley-Lakes,Hunter Kill,M,15+,yes
11288,2009,604,70,Francois,Hunter Kill,M,15+,yes
11289,2009,611,67,North Coast,Hunter Kill,F,10-14,yes
11290,2009,609,65,Bulkley-Lakes,Hunter Kill,F,5-9,yes
11291,2009,617,59,Upper Skeena-Nass,Hunter Kill,F,10-14,yes
11292,2009,616,62,Stewart,Hunter Kill,M,5-9,yes
11293,2009,609,65,Bulkley-Lakes,Hunter Kill,M,15+,yes
11294,2009,726,64,Nation,Hunter Kill,M,3-4,yes
11295,2009,609,65,Bulkley-Lakes,Hunter Kill,M,3-4,yes
11296,2009,609,65,Bulkley-Lakes,Hunter Kill,M,15+,yes
11297,2009,616,62,Stewart,Hunter Kill,F,3-4,yes
11298,2009,626,54,Taku,Hunter Kill,F,10-14,yes
11299,2009,608,61,Babine,Hunter Kill,F,3-4,yes
11300,2009,619,56,Spatsizi,Hunter Kill,F,3-4,yes
11301,2009,619,56,Spatsizi,Hunter Kill,M,3-4,yes
11302,2009,620,56,Spatsizi,Hunter Kill,M,15+,yes
11303,2009,626,54,Taku,Hunter Kill,M,15+,yes
11304,2009,726,64,Nation,Hunter Kill,M,0-2,yes
11305,2009,604,65,Bulkley-Lakes,Hunter Kill,F,3-4,yes
11306,2008,741,3,Finlay-Ospika,Hunter Kill,M,15+,yes
11307,2008,614,62,Stewart,Animal Control,U,3-4,yes
11308,2008,608,61,Babine,Animal Control,M,10-14,yes
11309,2008,615,63,Cranberry,Illegal,F,NA,yes
11310,2009,617,59,Upper Skeena-Nass,Hunter Kill,M,10-14,yes
11311,2009,608,61,Babine,Hunter Kill,M,15+,yes
11312,2009,620,56,Spatsizi,Hunter Kill,F,15+,yes
11313,2009,620,56,Spatsizi,Animal Control,F,3-4,yes
11314,2009,609,65,Bulkley-Lakes,Rail Kill*,M,NA,yes
11315,2011,739,3,Finlay-Ospika,Hunter Kill,M,NA,yes
11316,2011,618,59,Upper Skeena-Nass,Hunter Kill,F,NA,yes
11317,2011,604,65,Bulkley-Lakes,Hunter Kill,M,NA,yes
11318,2009,623,73,Cassiar,Hunter Kill,F,5-9,yes
11319,2009,752,55,Muskwa,Hunter Kill,F,10-14,yes
11320,2009,623,73,Cassiar,Hunter Kill,F,3-4,yes
11321,2009,619,56,Spatsizi,Animal Control,M,10-14,yes
11322,2007,623,73,Cassiar,Illegal,F,NA,yes
11323,2007,623,73,Cassiar,Illegal,F,Juvnl,yes
11324,2007,623,73,Cassiar,Illegal,M,Juvnl,yes
11325,2011,622,54,Taku,Illegal,F,Adult,yes
11326,2011,622,54,Taku,Illegal,U,Juvnl,yes
11327,2009,620,56,Spatsizi,Hunter Kill,M,3-4,yes
11328,2010,630,63,Cranberry,Hunter Kill,M,15+,yes
11329,2010,617,59,Upper Skeena-Nass,Hunter Kill,M,5-9,yes
11330,2010,609,65,Bulkley-Lakes,Hunter Kill,M,5-9,yes
11331,2010,617,59,Upper Skeena-Nass,Hunter Kill,M,3-4,yes
11332,2010,617,59,Upper Skeena-Nass,Hunter Kill,M,5-9,yes
11333,2010,617,59,Upper Skeena-Nass,Hunter Kill,M,5-9,yes
11334,2010,616,62,Stewart,Hunter Kill,M,10-14,yes
11335,2010,727,5,Omineca,Hunter Kill,M,3-4,yes
11336,2010,727,5,Omineca,Hunter Kill,M,10-14,yes
11337,2010,704,10,Robson,Hunter Kill,M,3-4,yes
11338,2010,622,54,Taku,Hunter Kill,F,5-9,yes
11339,2010,621,83,Edziza-Lower Stikine,Hunter Kill,F,3-4,yes
11340,2010,630,63,Cranberry,Hunter Kill,M,5-9,yes
11341,2010,604,65,Bulkley-Lakes,Hunter Kill,M,3-4,yes
11342,2010,620,56,Spatsizi,Hunter Kill,M,NA,yes
11343,2010,727,5,Omineca,Hunter Kill,F,3-4,yes
11344,2010,618,59,Upper Skeena-Nass,Hunter Kill,M,15+,yes
11345,2010,615,63,Cranberry,Hunter Kill,M,5-9,yes
11346,2010,614,62,Stewart,Hunter Kill,F,15+,yes
11347,2010,618,59,Upper Skeena-Nass,Hunter Kill,M,5-9,yes
11348,2010,739,3,Finlay-Ospika,Hunter Kill,M,5-9,yes
11349,2010,739,3,Finlay-Ospika,Hunter Kill,M,3-4,yes
11350,2010,740,3,Finlay-Ospika,Hunter Kill,F,3-4,yes
11351,2010,622,54,Taku,Animal Control,M,3-4,yes
11352,2010,621,83,Edziza-Lower Stikine,Illegal,M,3-4,yes
11353,2010,621,83,Edziza-Lower Stikine,Animal Control,F,NA,yes
11354,2011,621,83,Edziza-Lower Stikine,Hunter Kill,M,NA,yes
11355,2011,630,63,Cranberry,Hunter Kill,M,NA,yes
11356,2011,617,59,Upper Skeena-Nass,Hunter Kill,F,NA,yes
11357,2011,608,61,Babine,Hunter Kill,M,NA,yes
11358,2011,608,61,Babine,Hunter Kill,F,NA,yes
11359,2011,739,3,Finlay-Ospika,Hunter Kill,M,NA,yes
11360,2011,615,63,Cranberry,Hunter Kill,M,NA,yes
11361,2010,625,73,Cassiar,Animal Control,F,NA,yes
11362,2010,625,73,Cassiar,Animal Control,M,NA,yes
11363,2010,628,84,Tatshenshini,Hunter Kill,M,NA,yes
11364,2010,629,84,Tatshenshini,Hunter Kill,M,NA,yes
11365,2010,625,73,Cassiar,Hunter Kill,M,NA,yes
11366,2010,625,73,Cassiar,Hunter Kill,M,NA,yes
11367,2011,625,73,Cassiar,Hunter Kill,M,NA,yes
11368,2009,621,83,Edziza-Lower Stikine,Animal Control,F,0-2,yes
11369,2009,609,65,Bulkley-Lakes,Animal Control,M,3-4,yes
11370,2010,615,63,Cranberry,Hunter Kill,M,NA,yes
11371,2010,618,59,Upper Skeena-Nass,Hunter Kill,M,NA,yes
11372,2010,608,61,Babine,Hunter Kill,M,NA,yes
11373,2010,608,61,Babine,Hunter Kill,M,NA,yes
11374,2010,622,54,Taku,Hunter Kill,M,0-2,yes
11375,2010,624,73,Cassiar,Hunter Kill,F,10-14,yes
11376,2010,622,54,Taku,Hunter Kill,M,15+,yes
11377,2011,739,3,Finlay-Ospika,Hunter Kill,F,NA,yes
11378,2011,620,56,Spatsizi,Hunter Kill,M,NA,yes
11379,2011,616,62,Stewart,Hunter Kill,M,NA,yes
11380,2011,616,62,Stewart,Hunter Kill,M,NA,yes
11381,2011,608,61,Babine,Hunter Kill,F,NA,yes
11382,2011,608,61,Babine,Hunter Kill,F,NA,yes
11383,2009,620,56,Spatsizi,Hunter Kill,F,10-14,yes
11384,2009,624,73,Cassiar,Hunter Kill,F,5-9,yes
11385,2009,624,73,Cassiar,Hunter Kill,F,3-4,yes
11386,2009,611,67,North Coast,Hunter Kill,F,5-9,yes
11387,2009,621,83,Edziza-Lower Stikine,Hunter Kill,M,10-14,yes
11388,2009,607,61,Babine,Hunter Kill,F,15+,yes
11389,2009,621,83,Edziza-Lower Stikine,Hunter Kill,M,10-14,yes
11390,2009,611,67,North Coast,Hunter Kill,M,5-9,yes
11391,2009,618,59,Upper Skeena-Nass,Hunter Kill,M,3-4,yes
11392,2009,619,56,Spatsizi,Hunter Kill,F,15+,yes
11393,2009,752,55,Muskwa,Hunter Kill,M,10-14,yes
11394,2009,626,54,Taku,Hunter Kill,F,10-14,yes
11395,2009,622,54,Taku,Hunter Kill,F,NA,yes
11396,2009,617,59,Upper Skeena-Nass,Hunter Kill,M,3-4,yes
11397,2009,617,59,Upper Skeena-Nass,Hunter Kill,M,5-9,yes
11398,2009,616,62,Stewart,Hunter Kill,M,15+,yes
11399,2009,620,56,Spatsizi,Hunter Kill,M,10-14,yes
11400,2009,620,56,Spatsizi,Hunter Kill,M,5-9,yes
11401,2009,622,54,Taku,Hunter Kill,M,15+,yes
11402,2009,626,54,Taku,Hunter Kill,M,5-9,yes
11403,2009,626,54,Taku,Hunter Kill,M,NA,yes
11404,2009,621,83,Edziza-Lower Stikine,Hunter Kill,F,3-4,yes
11405,2009,614,62,Stewart,Animal Control,F,3-4,yes
11406,2009,603,65,Bulkley-Lakes,Animal Control,F,0-2,yes
11407,2009,614,62,Stewart,Animal Control,M,NA,yes
11408,2010,611,67,North Coast,Illegal,U,NA,yes
11409,2010,615,63,Cranberry,Animal Control,M,NA,yes
11410,2010,614,66,Khutzeymateen,Illegal,M,3-4,yes
11411,2010,614,66,Khutzeymateen,Animal Control,M,5-9,yes
11412,2010,603,65,Bulkley-Lakes,Animal Control,M,0-2,yes
11413,2010,603,65,Bulkley-Lakes,Animal Control,F,3-4,yes
11414,2010,603,65,Bulkley-Lakes,Animal Control,F,10-14,yes
11415,2010,603,65,Bulkley-Lakes,Animal Control,M,0-2,yes
11416,2010,611,65,Bulkley-Lakes,Animal Control,F,15+,yes
11417,2010,611,65,Bulkley-Lakes,Animal Control,F,0-2,yes
11418,2010,611,67,North Coast,Animal Control,F,NA,yes
11419,2010,611,67,North Coast,Animal Control,M,NA,yes
11420,2011,603,65,Bulkley-Lakes,Animal Control,F,3-4,yes
11421,2011,603,65,Bulkley-Lakes,Animal Control,M,3-4,yes
11422,2011,615,63,Cranberry,Animal Control,M,NA,yes
11423,2011,625,73,Cassiar,Hunter Kill,M,NA,yes
11424,2011,625,73,Cassiar,Hunter Kill,F,NA,yes
11425,2009,626,54,Taku,Hunter Kill,F,10-14,yes
11426,2009,627,84,Tatshenshini,Hunter Kill,M,15+,yes
11427,2009,625,73,Cassiar,Hunter Kill,M,NA,yes
11428,2009,627,84,Tatshenshini,Hunter Kill,M,15+,yes
11429,2009,627,84,Tatshenshini,Hunter Kill,F,10-14,yes
11430,2009,627,84,Tatshenshini,Hunter Kill,M,NA,yes
11431,2010,626,54,Taku,Hunter Kill,M,10-14,yes
11432,2010,627,84,Tatshenshini,Hunter Kill,M,10-14,yes
11433,2010,611,67,North Coast,Hunter Kill,M,5-9,yes
11434,2010,615,63,Cranberry,Hunter Kill,M,5-9,yes
11435,2010,621,83,Edziza-Lower Stikine,Hunter Kill,M,10-14,yes
11436,2010,603,65,Bulkley-Lakes,Hunter Kill,M,5-9,yes
11437,2009,611,67,North Coast,Hunter Kill,M,0-2,yes
11438,2010,617,59,Upper Skeena-Nass,Hunter Kill,F,10-14,yes
11439,2010,609,65,Bulkley-Lakes,Animal Control,F,0-2,yes
11440,2010,630,63,Cranberry,Animal Control,M,3-4,yes
11441,2010,608,61,Babine,Illegal,M,NA,yes
11442,2010,609,65,Bulkley-Lakes,Animal Control,M,NA,yes
11443,2009,623,73,Cassiar,Hunter Kill,F,3-4,yes
11444,2009,713,68,Nulki,Animal Control,F,0-2,yes
11445,2009,713,68,Nulki,Animal Control,F,0-2,yes
11446,2010,602,69,Tweedsmuir,Illegal,U,NA,yes
11447,2011,604,70,Francois,Animal Control,M,NA,yes
11448,2011,608,61,Babine,Animal Control,F,Juvnl,yes
11449,2009,622,54,Taku,Hunter Kill,M,10-14,yes
11450,2009,622,54,Taku,Hunter Kill,M,10-14,yes
11451,2009,625,73,Cassiar,Hunter Kill,M,5-9,yes
11452,2009,752,55,Muskwa,Hunter Kill,M,3-4,yes
11453,2009,752,55,Muskwa,Hunter Kill,M,10-14,yes
11454,2009,752,55,Muskwa,Hunter Kill,M,3-4,yes
11455,2009,624,73,Cassiar,Hunter Kill,M,5-9,yes
11456,2010,433,26,North Purcells,Hunter Kill,M,10-14,yes
11457,2010,440,17,Central Rockies,Hunter Kill,M,3-4,yes
11458,2010,438,18,North Selkirk,Hunter Kill,F,3-4,yes
11459,2010,433,26,North Purcells,Hunter Kill,M,5-9,yes
11460,2010,432,38,Central Monashee,Hunter Kill,F,0-2,yes
11461,2010,432,38,Central Monashee,Hunter Kill,M,10-14,yes
11462,2010,433,26,North Purcells,Hunter Kill,M,3-4,yes
11463,2010,428,26,North Purcells,Hunter Kill,F,3-4,yes
11464,2010,437,18,North Selkirk,Hunter Kill,M,10-14,yes
11465,2010,738,5,Omineca,Hunter Kill,M,15+,yes
11466,2010,607,61,Babine,Hunter Kill,F,5-9,yes
11467,2010,438,18,North Selkirk,Hunter Kill,M,NA,yes
11468,2010,427,26,North Purcells,Hunter Kill,M,NA,yes
11469,2010,742,1,Rocky,Hunter Kill,M,NA,yes
11470,2010,752,55,Muskwa,Hunter Kill,M,NA,yes
11471,2010,427,26,North Purcells,Hunter Kill,M,NA,yes
11472,2010,433,26,North Purcells,Hunter Kill,F,NA,yes
11473,2010,439,14,Columbia-Shuswap,Hunter Kill,M,NA,yes
11474,2010,620,56,Spatsizi,Hunter Kill,M,3-4,yes
11475,2010,619,56,Spatsizi,Hunter Kill,F,15+,yes
11476,2011,438,18,North Selkirk,Hunter Kill,F,NA,yes
11477,2011,431,74,Central Selkirk,Hunter Kill,F,NA,yes
11478,2011,702,10,Robson,Hunter Kill,M,5-9,yes
11479,2011,433,26,North Purcells,Hunter Kill,M,10-14,yes
11480,2011,438,18,North Selkirk,Hunter Kill,M,0-2,yes
11481,2011,823,38,Central Monashee,Hunter Kill,M,15+,yes
11482,2011,440,17,Central Rockies,Hunter Kill,M,10-14,yes
11483,2011,438,18,North Selkirk,Hunter Kill,M,5-9,yes
11484,2011,433,26,North Purcells,Hunter Kill,M,3-4,yes
11485,2011,440,17,Central Rockies,Hunter Kill,M,5-9,yes
11486,2011,418,74,Central Selkirk,Hunter Kill,M,0-2,yes
11487,2011,433,26,North Purcells,Hunter Kill,F,5-9,yes
11488,2011,433,26,North Purcells,Hunter Kill,M,3-4,yes
11489,2011,437,18,North Selkirk,Hunter Kill,M,0-2,yes
11490,2011,737,3,Finlay-Ospika,Hunter Kill,F,3-4,yes
11491,2011,737,3,Finlay-Ospika,Hunter Kill,M,0-2,yes
11492,2011,741,3,Finlay-Ospika,Hunter Kill,M,10-14,yes
11493,2011,438,18,North Selkirk,Hunter Kill,M,10-14,yes
11494,2011,438,18,North Selkirk,Hunter Kill,M,5-9,yes
11495,2011,705,10,Robson,Hunter Kill,F,3-4,yes
11496,2011,433,26,North Purcells,Hunter Kill,M,NA,yes
11497,2011,427,26,North Purcells,Hunter Kill,F,NA,yes
11498,2011,718,7,Parsnip,Hunter Kill,M,NA,yes
11499,2011,429,26,North Purcells,Hunter Kill,M,NA,yes
11500,2011,719,6,Hart,Hunter Kill,M,NA,yes
11501,2011,751,55,Muskwa,Hunter Kill,M,NA,yes
11502,2011,702,10,Robson,Hunter Kill,M,5-9,yes
11503,2011,703,10,Robson,Hunter Kill,F,5-9,yes
